product_no,price
p46334,241.16
p46335,511.87
p46336,367.63
p46337,654.99
p46338,900.71
p46339,583.80
p46340,423.12
p46341,100.19
p46342,104.09
p46343,691.64
p46344,271.27
p46345,104.52
p46346,995.70
p46347,687.49
p46348,558.56
p46349,990.26
p46350,273.27
p46351,944.35
p46352,133.32
p46353,201.10
p46354,500.34
p46355,183.84
p46356,170.95
p46357,333.52
p46358,673.39
p46359,351.19
p46360,623.70
p46361,98.17
p46362,497.92
p46363,353.57
p46364,585.27
p46365,774.22
p46366,973.78
p46367,40.22
p46368,68.38
p46369,125.57
p46370,85.23
p46371,326.71
p46372,379.65
p46373,789.84
p46374,339.02
p46375,134.94
p46376,66.14
p46377,361.87
p46378,619.24
p46379,79.33
p46380,981.95
p46381,973.34
p46382,935.80
p46383,376.96
p46384,746.58
p46385,654.53
p46386,661.59
p46387,574.38
p46388,271.97
p46389,396.53
p46390,429.91
p46391,411.87
p46392,283.22
p46393,310.63
p46394,493.48
p46395,137.71
p46396,986.74
p46397,68.23
p46398,351.96
p46399,948.54
p46400,700.87
p46401,501.68
p46402,756.89
p46403,959.41
p46404,840.27
p46405,867.04
p46406,636.74
p46407,217.18
p46408,481.42
p46409,178.06
p46410,282.98
p46411,314.97
p46412,343.26
p46413,420.03
p46414,57.77
p46415,789.23
p46416,305.39
p46417,165.28
p46418,598.20
p46419,419.01
p46420,939.30
p46421,7.64
p46422,690.08
p46423,447.48
p46424,228.77
p46425,204.23
p46426,204.69
p46427,905.65
p46428,203.92
p46429,103.69
p46430,316.85
p46431,945.97
p46432,349.62
p46433,427.03
p46434,38.12
p46435,977.28
p46436,507.14
p46437,648.87
p46438,789.04
p46439,749.40
p46440,411.83
p46441,30.84
p46442,16.22
p46443,273.60
p46444,926.62
p46445,681.43
p46446,211.47
p46447,820.23
p46448,152.01
p46449,937.54
p46450,847.78
p46451,113.59
p46452,955.14
p46453,870.35
p46454,728.43
p46455,925.60
p46456,757.13
p46457,492.24
p46458,932.71
p46459,56.35
p46460,547.95
p46461,901.53
p46462,379.92
p46463,354.51
p46464,464.44
p46465,635.42
p46466,661.77
p46467,198.07
p46468,351.64
p46469,294.92
p46470,788.34
p46471,892.45
p46472,772.32
p46473,269.51
p46474,147.79
p46475,353.30
p46476,834.21
p46477,543.87
p46478,698.29
p46479,76.83
p46480,901.81
p46481,738.55
p46482,120.37
p46483,117.58
p46484,438.46
p46485,795.93
p46486,799.48
p46487,448.53
p46488,977.64
p46489,160.25
p46490,484.58
p46491,268.91
p46492,211.17
p46493,724.22
p46494,606.52
p46495,629.77
p46496,225.81
p46497,311.70
p46498,674.41
p46499,78.33
p46500,484.09
p46501,943.89
p46502,66.89
p46503,763.00
p46504,268.36
p46505,419.57
p46506,192.15
p46507,974.06
p46508,354.33
p46509,93.51
p46510,526.32
p46511,986.91
p46512,368.94
p46513,868.43
p46514,987.54
p46515,700.08
p46516,403.41
p46517,144.35
p46518,621.48
p46519,625.23
p46520,185.40
p46521,404.81
p46522,35.10
p46523,904.28
p46524,967.44
p46525,6.66
p46526,137.47
p46527,369.77
p46528,169.57
p46529,255.08
p46530,656.71
p46531,907.18
p46532,399.70
p46533,748.91
p46534,194.09
p46535,901.05
p46536,75.86
p46537,882.65
p46538,395.93
p46539,924.85
p46540,436.18
p46541,367.12
p46542,314.97
p46543,653.23
p46544,981.91
p46545,630.39
p46546,610.07
p46547,217.10
p46548,625.46
p46549,371.10
p46550,969.65
p46551,259.65
p46552,657.99
p46553,40.00
p46554,490.95
p46555,832.02
p46556,838.10
p46557,776.80
p46558,174.37
p46559,588.28
p46560,349.05
p46561,983.30
p46562,747.62
p46563,97.23
p46564,891.17
p46565,489.68
p46566,179.13
p46567,870.96
p46568,509.91
p46569,74.61
p46570,659.89
p46571,109.35
p46572,267.14
p46573,914.61
p46574,638.69
p46575,737.43
p46576,127.79
p46577,370.02
p46578,361.31
p46579,75.15
p46580,12.44
p46581,559.97
p46582,549.98
p46583,437.23
p46584,781.75
p46585,341.54
p46586,369.75
p46587,778.90
p46588,794.10
p46589,994.38
p46590,191.46
p46591,517.20
p46592,563.52
p46593,286.09
p46594,746.22
p46595,521.48
p46596,155.27
p46597,447.12
p46598,863.12
p46599,473.28
p46600,621.29
p46601,678.94
p46602,837.80
p46603,237.76
p46604,315.13
p46605,939.63
p46606,371.40
p46607,905.72
p46608,597.60
p46609,877.68
p46610,786.53
p46611,288.87
p46612,779.38
p46613,394.48
p46614,222.31
p46615,193.24
p46616,130.92
p46617,443.30
p46618,674.72
p46619,609.06
p46620,449.81
p46621,18.69
p46622,808.16
p46623,750.00
p46624,458.94
p46625,838.15
p46626,962.71
p46627,612.04
p46628,507.24
p46629,776.82
p46630,298.45
p46631,200.83
p46632,90.80
p46633,747.65
p46634,675.74
p46635,884.39
p46636,850.80
p46637,415.72
p46638,752.67
p46639,692.62
p46640,867.43
p46641,472.62
p46642,970.69
p46643,267.64
p46644,364.38
p46645,899.27
p46646,658.20
p46647,705.52
p46648,888.38
p46649,6.29
p46650,807.74
p46651,748.50
p46652,141.16
p46653,359.92
p46654,93.92
p46655,858.39
p46656,496.11
p46657,48.98
p46658,929.25
p46659,798.51
p46660,288.81
p46661,172.64
p46662,910.55
p46663,871.12
p46664,809.63
p46665,470.12
p46666,895.40
p46667,121.37
p46668,232.65
p46669,673.53
p46670,300.39
p46671,119.28
p46672,664.10
p46673,612.16
p46674,402.27
p46675,222.58
p46676,484.79
p46677,107.69
p46678,592.52
p46679,61.39
p46680,574.33
p46681,779.56
p46682,501.89
p46683,587.31
p46684,239.24
p46685,920.72
p46686,698.94
p46687,442.94
p46688,858.17
p46689,81.35
p46690,433.09
p46691,425.49
p46692,952.34
p46693,216.14
p46694,945.71
p46695,873.96
p46696,674.18
p46697,600.93
p46698,383.99
p46699,102.80
p46700,755.56
p46701,219.83
p46702,476.41
p46703,823.23
p46704,221.38
p46705,804.46
p46706,359.74
p46707,938.58
p46708,591.99
p46709,411.19
p46710,250.88
p46711,265.61
p46712,567.28
p46713,707.66
p46714,733.46
p46715,517.45
p46716,104.77
p46717,386.30
p46718,96.84
p46719,195.15
p46720,307.54
p46721,448.27
p46722,931.90
p46723,30.13
p46724,780.54
p46725,654.48
p46726,696.00
p46727,415.89
p46728,460.37
p46729,733.66
p46730,626.42
p46731,474.94
p46732,182.25
p46733,650.04
p46734,387.94
p46735,950.40
p46736,941.23
p46737,518.59
p46738,595.65
p46739,513.89
p46740,669.57
p46741,708.27
p46742,777.88
p46743,968.11
p46744,356.75
p46745,391.35
p46746,933.08
p46747,845.73
p46748,76.92
p46749,1.21
p46750,472.61
p46751,365.50
p46752,536.49
p46753,818.35
p46754,815.30
p46755,800.01
p46756,747.69
p46757,835.57
p46758,899.38
p46759,662.55
p46760,212.75
p46761,527.89
p46762,977.41
p46763,77.08
p46764,949.41
p46765,127.07
p46766,177.13
p46767,801.13
p46768,544.00
p46769,954.81
p46770,577.60
p46771,478.41
p46772,275.44
p46773,50.57
p46774,252.13
p46775,466.92
p46776,538.60
p46777,475.53
p46778,118.42
p46779,883.91
p46780,869.04
p46781,781.64
p46782,650.94
p46783,250.10
p46784,486.94
p46785,546.34
p46786,224.67
p46787,543.25
p46788,400.26
p46789,971.29
p46790,926.40
p46791,291.10
p46792,501.67
p46793,743.14
p46794,69.45
p46795,637.25
p46796,585.48
p46797,323.32
p46798,455.51
p46799,21.26
p46800,959.74
p46801,559.40
p46802,605.17
p46803,617.29
p46804,4.07
p46805,842.91
p46806,165.96
p46807,911.23
p46808,736.85
p46809,156.20
p46810,452.17
p46811,879.19
p46812,227.44
p46813,453.70
p46814,559.30
p46815,168.05
p46816,985.86
p46817,604.21
p46818,186.01
p46819,294.56
p46820,71.77
p46821,631.30
p46822,422.30
p46823,605.28
p46824,945.86
p46825,920.43
p46826,991.23
p46827,436.75
p46828,541.48
p46829,911.91
p46830,650.77
p46831,371.77
p46832,70.62
p46833,392.36
p46834,171.50
p46835,916.17
p46836,658.43
p46837,969.72
p46838,483.93
p46839,797.78
p46840,158.18
p46841,351.83
p46842,814.00
p46843,895.70
p46844,744.98
p46845,771.62
p46846,185.50
p46847,996.70
p46848,441.81
p46849,664.54
p46850,142.13
p46851,851.15
p46852,568.15
p46853,389.26
p46854,915.41
p46855,408.10
p46856,53.83
p46857,67.27
p46858,354.29
p46859,202.88
p46860,897.82
p46861,849.28
p46862,251.96
p46863,862.84
p46864,268.81
p46865,265.45
p46866,344.83
p46867,904.24
p46868,560.90
p46869,809.77
p46870,58.07
p46871,694.17
p46872,110.26
p46873,537.30
p46874,390.81
p46875,104.05
p46876,19.87
p46877,496.12
p46878,999.60
p46879,591.98
p46880,972.78
p46881,89.10
p46882,891.23
p46883,666.00
p46884,197.32
p46885,249.07
p46886,433.80
p46887,288.84
p46888,233.24
p46889,501.40
p46890,337.93
p46891,488.36
p46892,180.38
p46893,57.16
p46894,649.25
p46895,266.50
p46896,496.99
p46897,191.98
p46898,549.92
p46899,103.16
p46900,877.25
p46901,118.83
p46902,565.71
p46903,138.85
p46904,620.90
p46905,599.60
p46906,606.36
p46907,299.09
p46908,85.71
p46909,482.15
p46910,418.82
p46911,688.74
p46912,674.03
p46913,230.10
p46914,313.23
p46915,960.93
p46916,948.02
p46917,420.80
p46918,52.89
p46919,163.75
p46920,660.19
p46921,572.07
p46922,687.69
p46923,16.01
p46924,798.79
p46925,480.71
p46926,402.22
p46927,534.82
p46928,682.77
p46929,256.17
p46930,937.08
p46931,701.77
p46932,185.22
p46933,791.45
p46934,742.81
p46935,438.29
p46936,646.61
p46937,934.39
p46938,897.74
p46939,546.41
p46940,425.85
p46941,555.60
p46942,508.26
p46943,78.97
p46944,722.52
p46945,325.73
p46946,1.54
p46947,479.97
p46948,782.77
p46949,344.59
p46950,171.56
p46951,534.70
p46952,297.03
p46953,755.09
p46954,579.00
p46955,147.29
p46956,827.50
p46957,498.82
p46958,99.52
p46959,388.09
p46960,458.41
p46961,894.86
p46962,567.09
p46963,421.79
p46964,521.98
p46965,913.37
p46966,446.63
p46967,306.66
p46968,985.40
p46969,808.29
p46970,262.81
p46971,810.05
p46972,683.21
p46973,5.98
p46974,312.64
p46975,842.31
p46976,645.50
p46977,633.47
p46978,893.54
p46979,803.23
p46980,110.95
p46981,979.41
p46982,507.78
p46983,305.87
p46984,524.07
p46985,304.10
p46986,662.42
p46987,721.20
p46988,978.36
p46989,568.25
p46990,190.41
p46991,606.32
p46992,522.72
p46993,848.03
p46994,412.05
p46995,854.76
p46996,868.58
p46997,730.55
p46998,628.79
p46999,91.45
p47000,508.96
p47001,621.91
p47002,170.70
p47003,211.64
p47004,627.87
p47005,866.92
p47006,638.58
p47007,16.91
p47008,704.41
p47009,556.82
p47010,202.67
p47011,180.31
p47012,291.59
p47013,926.11
p47014,222.27
p47015,316.24
p47016,228.26
p47017,58.38
p47018,584.61
p47019,242.81
p47020,246.01
p47021,858.30
p47022,187.06
p47023,982.57
p47024,431.92
p47025,915.15
p47026,324.89
p47027,412.22
p47028,816.04
p47029,546.65
p47030,861.24
p47031,96.37
p47032,510.50
p47033,344.67
p47034,375.28
p47035,567.14
p47036,220.05
p47037,339.03
p47038,305.25
p47039,616.68
p47040,754.31
p47041,253.81
p47042,497.86
p47043,216.95
p47044,287.17
p47045,230.96
p47046,412.50
p47047,483.28
p47048,71.48
p47049,572.16
p47050,676.36
p47051,954.03
p47052,589.84
p47053,219.30
p47054,615.68
p47055,75.80
p47056,87.79
p47057,494.64
p47058,206.14
p47059,689.27
p47060,2.57
p47061,557.64
p47062,209.01
p47063,729.39
p47064,199.85
p47065,31.80
p47066,508.48
p47067,123.20
p47068,612.39
p47069,675.35
p47070,629.43
p47071,614.96
p47072,149.38
p47073,173.68
p47074,310.75
p47075,42.33
p47076,21.61
p47077,212.74
p47078,674.76
p47079,594.42
p47080,632.67
p47081,934.23
p47082,500.68
p47083,321.21
p47084,681.06
p47085,219.40
p47086,268.60
p47087,593.39
p47088,872.55
p47089,856.01
p47090,242.61
p47091,983.90
p47092,416.24
p47093,307.29
p47094,113.55
p47095,350.89
p47096,651.25
p47097,283.81
p47098,707.89
p47099,299.78
p47100,181.38
p47101,206.98
p47102,293.15
p47103,532.12
p47104,472.96
p47105,203.56
p47106,26.04
p47107,359.67
p47108,72.31
p47109,4.10
p47110,915.70
p47111,821.68
p47112,608.73
p47113,572.49
p47114,686.90
p47115,204.04
p47116,131.85
p47117,999.42
p47118,675.75
p47119,318.60
p47120,980.03
p47121,155.44
p47122,503.90
p47123,750.42
p47124,257.61
p47125,107.12
p47126,447.63
p47127,764.59
p47128,457.68
p47129,313.97
p47130,342.18
p47131,809.49
p47132,562.48
p47133,455.22
p47134,662.31
p47135,45.91
p47136,406.38
p47137,326.60
p47138,470.49
p47139,944.43
p47140,380.49
p47141,172.32
p47142,609.31
p47143,367.45
p47144,850.80
p47145,614.47
p47146,879.48
p47147,297.80
p47148,64.89
p47149,833.86
p47150,156.87
p47151,441.86
p47152,710.38
p47153,492.13
p47154,568.53
p47155,86.93
p47156,772.00
p47157,436.47
p47158,821.74
p47159,138.63
p47160,726.27
p47161,231.79
p47162,735.76
p47163,232.61
p47164,902.44
p47165,471.29
p47166,373.45
p47167,242.12
p47168,311.12
p47169,902.34
p47170,101.51
p47171,75.48
p47172,386.33
p47173,494.21
p47174,425.63
p47175,154.90
p47176,118.42
p47177,328.32
p47178,781.78
p47179,639.96
p47180,842.33
p47181,96.68
p47182,488.34
p47183,518.36
p47184,564.35
p47185,772.94
p47186,71.63
p47187,99.58
p47188,835.48
p47189,34.34
p47190,627.59
p47191,831.12
p47192,449.31
p47193,988.17
p47194,817.64
p47195,31.86
p47196,102.44
p47197,536.28
p47198,59.19
p47199,358.87
p47200,869.07
p47201,676.69
p47202,678.68
p47203,848.86
p47204,58.85
p47205,28.77
p47206,384.85
p47207,256.18
p47208,716.55
p47209,492.73
p47210,53.27
p47211,942.04
p47212,842.58
p47213,292.53
p47214,79.88
p47215,373.95
p47216,580.42
p47217,650.42
p47218,687.01
p47219,970.56
p47220,945.07
p47221,746.53
p47222,771.96
p47223,97.65
p47224,168.27
p47225,503.37
p47226,416.74
p47227,441.58
p47228,836.83
p47229,700.72
p47230,692.78
p47231,723.18
p47232,149.07
p47233,981.03
p47234,182.20
p47235,447.22
p47236,837.61
p47237,644.88
p47238,58.51
p47239,136.38
p47240,813.75
p47241,688.70
p47242,157.34
p47243,294.22
p47244,106.78
p47245,601.41
p47246,462.37
p47247,869.63
p47248,960.00
p47249,271.69
p47250,280.64
p47251,773.06
p47252,627.21
p47253,124.44
p47254,110.31
p47255,172.16
p47256,35.85
p47257,726.76
p47258,334.62
p47259,803.31
p47260,505.81
p47261,621.27
p47262,662.55
p47263,88.91
p47264,988.35
p47265,756.45
p47266,735.21
p47267,882.64
p47268,529.79
p47269,328.12
p47270,828.88
p47271,146.72
p47272,221.71
p47273,112.27
p47274,341.77
p47275,424.82
p47276,460.87
p47277,295.13
p47278,66.68
p47279,58.01
p47280,683.65
p47281,567.15
p47282,588.98
p47283,126.44
p47284,722.50
p47285,488.49
p47286,71.16
p47287,553.99
p47288,528.34
p47289,166.61
p47290,323.81
p47291,463.68
p47292,836.05
p47293,252.10
p47294,846.89
p47295,272.53
p47296,647.87
p47297,219.88
p47298,449.37
p47299,33.47
p47300,173.24
p47301,929.33
p47302,9.39
p47303,749.36
p47304,729.17
p47305,446.31
p47306,471.43
p47307,730.37
p47308,250.03
p47309,967.65
p47310,340.94
p47311,168.27
p47312,408.86
p47313,942.64
p47314,159.28
p47315,45.51
p47316,508.45
p47317,109.50
p47318,843.77
p47319,85.03
p47320,222.34
p47321,365.45
p47322,201.34
p47323,271.92
p47324,314.69
p47325,75.91
p47326,491.98
p47327,760.77
p47328,337.31
p47329,708.00
p47330,861.06
p47331,831.07
p47332,732.37
p47333,604.84
p47334,46.24
p47335,264.87
p47336,873.75
p47337,686.88
p47338,978.15
p47339,771.09
p47340,213.20
p47341,7.49
p47342,222.60
p47343,116.63
p47344,862.89
p47345,595.76
p47346,812.55
p47347,542.15
p47348,493.31
p47349,85.01
p47350,734.33
p47351,663.49
p47352,563.66
p47353,362.29
p47354,217.01
p47355,612.93
p47356,370.65
p47357,768.24
p47358,685.69
p47359,179.24
p47360,394.12
p47361,730.02
p47362,714.80
p47363,180.46
p47364,560.53
p47365,856.92
p47366,553.85
p47367,416.39
p47368,780.75
p47369,612.90
p47370,832.61
p47371,481.58
p47372,697.07
p47373,351.57
p47374,344.01
p47375,242.35
p47376,764.57
p47377,34.30
p47378,742.31
p47379,604.34
p47380,728.46
p47381,258.69
p47382,439.34
p47383,147.36
p47384,178.65
p47385,233.26
p47386,193.28
p47387,706.17
p47388,358.01
p47389,209.93
p47390,431.19
p47391,248.94
p47392,442.93
p47393,174.77
p47394,95.94
p47395,864.34
p47396,928.95
p47397,586.93
p47398,749.40
p47399,523.19
p47400,132.54
p47401,628.06
p47402,798.83
p47403,845.20
p47404,711.15
p47405,966.88
p47406,950.02
p47407,34.88
p47408,250.68
p47409,957.62
p47410,888.54
p47411,301.69
p47412,241.48
p47413,474.51
p47414,384.30
p47415,748.39
p47416,591.04
p47417,610.14
p47418,935.60
p47419,271.05
p47420,17.80
p47421,409.00
p47422,996.61
p47423,414.78
p47424,283.38
p47425,137.05
p47426,939.50
p47427,815.65
p47428,651.47
p47429,665.59
p47430,432.06
p47431,719.75
p47432,93.33
p47433,843.61
p47434,954.78
p47435,413.68
p47436,380.03
p47437,588.68
p47438,456.79
p47439,211.17
p47440,762.12
p47441,843.50
p47442,64.55
p47443,602.06
p47444,895.94
p47445,100.64
p47446,681.89
p47447,474.88
p47448,379.21
p47449,810.44
p47450,869.72
p47451,197.80
p47452,935.81
p47453,853.83
p47454,349.57
p47455,522.85
p47456,6.22
p47457,58.50
p47458,710.02
p47459,238.90
p47460,6.00
p47461,894.67
p47462,466.16
p47463,905.56
p47464,313.36
p47465,860.24
p47466,658.80
p47467,103.86
p47468,506.89
p47469,978.32
p47470,457.89
p47471,80.41
p47472,330.83
p47473,995.01
p47474,645.79
p47475,222.43
p47476,788.19
p47477,97.41
p47478,503.73
p47479,860.91
p47480,526.07
p47481,142.58
p47482,31.30
p47483,738.74
p47484,236.45
p47485,649.07
p47486,616.33
p47487,740.44
p47488,290.06
p47489,257.90
p47490,371.29
p47491,571.55
p47492,818.92
p47493,522.64
p47494,374.84
p47495,374.98
p47496,440.42
p47497,873.90
p47498,236.18
p47499,588.17
p47500,322.05
p47501,317.62
p47502,265.47
p47503,567.13
p47504,636.11
p47505,606.23
p47506,58.78
p47507,166.85
p47508,6.37
p47509,66.73
p47510,126.94
p47511,633.06
p47512,894.49
p47513,798.88
p47514,377.74
p47515,121.72
p47516,601.15
p47517,632.63
p47518,593.51
p47519,962.35
p47520,724.66
p47521,713.37
p47522,46.26
p47523,963.58
p47524,570.79
p47525,842.37
p47526,385.70
p47527,996.97
p47528,348.19
p47529,594.06
p47530,909.08
p47531,76.98
p47532,538.73
p47533,633.82
p47534,946.72
p47535,709.24
p47536,609.66
p47537,557.55
p47538,4.64
p47539,982.67
p47540,331.61
p47541,249.15
p47542,699.36
p47543,495.31
p47544,795.91
p47545,757.56
p47546,889.83
p47547,873.28
p47548,923.20
p47549,686.25
p47550,339.84
p47551,47.56
p47552,58.93
p47553,280.27
p47554,780.17
p47555,594.21
p47556,800.47
p47557,138.73
p47558,78.92
p47559,400.36
p47560,548.89
p47561,747.64
p47562,656.74
p47563,424.59
p47564,538.00
p47565,766.45
p47566,313.58
p47567,264.24
p47568,586.14
p47569,316.07
p47570,427.34
p47571,350.68
p47572,355.62
p47573,502.76
p47574,610.37
p47575,81.83
p47576,130.89
p47577,614.55
p47578,541.60
p47579,941.02
p47580,594.93
p47581,924.80
p47582,284.95
p47583,438.06
p47584,331.31
p47585,717.71
p47586,194.90
p47587,245.41
p47588,32.49
p47589,660.05
p47590,95.17
p47591,322.57
p47592,898.49
p47593,427.40
p47594,351.39
p47595,964.96
p47596,738.04
p47597,285.14
p47598,517.46
p47599,59.37
p47600,863.53
p47601,422.37
p47602,889.92
p47603,546.63
p47604,938.51
p47605,375.40
p47606,97.96
p47607,766.26
p47608,94.89
p47609,792.85
p47610,932.52
p47611,90.77
p47612,20.64
p47613,942.02
p47614,190.97
p47615,809.71
p47616,502.69
p47617,145.23
p47618,906.63
p47619,350.84
p47620,782.87
p47621,276.40
p47622,502.29
p47623,446.55
p47624,848.96
p47625,681.73
p47626,584.89
p47627,574.00
p47628,883.44
p47629,457.19
p47630,353.02
p47631,720.31
p47632,349.85
p47633,869.08
p47634,420.76
p47635,253.44
p47636,857.49
p47637,907.02
p47638,489.54
p47639,713.22
p47640,532.65
p47641,48.69
p47642,191.78
p47643,135.68
p47644,852.31
p47645,953.19
p47646,558.82
p47647,761.55
p47648,218.80
p47649,12.20
p47650,472.57
p47651,721.68
p47652,981.52
p47653,265.85
p47654,373.95
p47655,884.82
p47656,787.12
p47657,718.80
p47658,236.43
p47659,592.73
p47660,576.99
p47661,274.47
p47662,65.77
p47663,961.98
p47664,619.20
p47665,380.47
p47666,309.25
p47667,717.14
p47668,111.54
p47669,380.29
p47670,758.53
p47671,401.64
p47672,166.12
p47673,283.41
p47674,964.13
p47675,882.73
p47676,935.27
p47677,594.47
p47678,879.45
p47679,217.88
p47680,245.15
p47681,764.12
p47682,179.10
p47683,168.50
p47684,373.05
p47685,562.11
p47686,412.49
p47687,651.76
p47688,792.92
p47689,448.01
p47690,352.25
p47691,11.68
p47692,263.56
p47693,105.87
p47694,123.93
p47695,335.93
p47696,771.94
p47697,258.11
p47698,697.70
p47699,664.77
p47700,375.81
p47701,864.21
p47702,984.15
p47703,591.86
p47704,981.59
p47705,467.60
p47706,548.87
p47707,264.46
p47708,675.42
p47709,734.88
p47710,173.17
p47711,416.13
p47712,661.88
p47713,359.73
p47714,226.95
p47715,897.50
p47716,201.36
p47717,396.35
p47718,954.50
p47719,495.72
p47720,587.47
p47721,191.32
p47722,477.85
p47723,169.31
p47724,873.73
p47725,476.44
p47726,219.27
p47727,907.11
p47728,717.66
p47729,283.93
p47730,847.93
p47731,306.19
p47732,253.53
p47733,528.35
p47734,951.28
p47735,592.31
p47736,89.63
p47737,640.84
p47738,749.44
p47739,674.16
p47740,383.33
p47741,132.50
p47742,190.74
p47743,444.49
p47744,238.28
p47745,22.22
p47746,628.29
p47747,34.76
p47748,290.63
p47749,904.16
p47750,215.03
p47751,259.82
p47752,627.64
p47753,667.23
p47754,533.06
p47755,187.18
p47756,372.24
p47757,86.40
p47758,187.14
p47759,493.06
p47760,140.21
p47761,63.11
p47762,581.63
p47763,540.09
p47764,858.02
p47765,936.10
p47766,467.91
p47767,782.53
p47768,401.36
p47769,663.32
p47770,607.94
p47771,202.98
p47772,894.11
p47773,110.99
p47774,493.12
p47775,518.42
p47776,61.46
p47777,711.28
p47778,317.81
p47779,839.42
p47780,794.30
p47781,736.03
p47782,959.40
p47783,626.12
p47784,366.76
p47785,348.58
p47786,599.55
p47787,63.20
p47788,754.98
p47789,762.22
p47790,470.77
p47791,666.90
p47792,673.21
p47793,120.43
p47794,771.69
p47795,990.78
p47796,542.48
p47797,78.33
p47798,6.42
p47799,37.83
p47800,705.44
p47801,632.61
p47802,919.25
p47803,182.61
p47804,860.29
p47805,81.63
p47806,425.09
p47807,891.58
p47808,614.66
p47809,18.63
p47810,501.00
p47811,895.50
p47812,594.76
p47813,274.89
p47814,82.58
p47815,380.65
p47816,41.58
p47817,311.30
p47818,387.04
p47819,289.02
p47820,589.83
p47821,178.21
p47822,633.98
p47823,643.44
p47824,97.89
p47825,479.31
